64,128,256,512,1K,2K,4K,8K,16K,32K,64K,128K,256K,512K,1M
18.350000,19.670000,21.680000,26.540000,36.790000,54.410000,85.860000,158.350000,313.960000,633.790000,1228.630000,2469.641000,4563.411000,,
18.070000,19.520000,21.520000,26.700000,36.390000,54.070000,86.250000,164.340000,326.270000,626.140000,1227.280000,2369.581000,4550.212000,,
18.650000,19.430000,21.750000,26.240000,35.080000,52.750000,85.520000,158.560000,321.530000,622.830000,1231.971000,2369.830000,4541.261000,,
18.260000,20.070000,21.850000,26.460000,35.800000,54.580000,84.800000,158.570000,321.731000,623.081000,1222.130000,2439.571000,4555.931000,,
18.080000,19.610000,21.570000,26.420000,36.110000,54.890000,85.650000,158.790000,323.320000,625.060000,1232.190000,2373.121000,4535.871000,,
18.110000,19.430000,21.520000,26.270000,36.160000,54.120000,84.580000,158.430000,317.610000,614.810000,1226.640000,2418.480000,4544.602000,,
18.280000,19.540000,21.640000,26.280000,35.080000,54.191000,88.290000,158.330000,310.410000,623.850000,1213.330000,2449.491000,4537.421000,,
18.150000,20.450000,21.840000,26.330000,35.370000,54.270000,85.720000,160.220000,317.800000,628.780000,1223.670000,2370.401000,4527.251000,,
18.110000,19.640000,21.880000,26.510000,35.880000,54.520000,86.310000,155.890000,317.180000,618.781000,1208.370000,2455.220000,4558.291000,,
18.350000,19.310000,21.860000,26.260000,36.290000,54.080000,85.590000,155.610000,317.900000,623.360000,1249.300000,2367.491000,4552.352000,,
18.160000,19.270000,21.980000,26.910000,35.990000,54.760000,84.940000,156.290000,323.720000,638.250000,1244.251000,2428.751000,4583.761000,,
18.040000,19.670000,21.580000,26.350000,35.440000,54.280000,87.280000,155.900000,312.350000,623.130000,1236.170000,2443.720000,,,
18.080000,23.720000,21.580000,26.340000,35.350000,53.520000,85.990000,155.800000,320.180000,617.110000,1231.060000,2461.731000,,,
18.340000,21.990000,21.810000,26.220000,35.530000,54.180000,85.500000,155.650000,323.700000,616.920000,1252.261000,2416.381000,,,
18.410000,20.220000,21.420000,26.340000,35.740000,52.830000,85.840000,155.981000,313.951000,622.161000,1232.990000,2454.090000,,,
21.120000,19.490000,21.730000,26.330000,35.960000,53.070000,85.720000,154.100000,321.260000,623.750000,1235.700000,2456.761000,,,
20.320000,19.440000,21.990000,26.660000,35.690000,52.890000,85.530000,155.610000,322.550000,627.830000,1213.991000,2403.531000,,,
19.650000,20.240000,21.920000,26.850000,35.120000,53.130000,85.370000,155.710000,320.170000,620.480000,1237.770000,2380.890000,,,
20.430000,20.150000,21.670000,28.200000,36.430000,56.900000,85.600000,158.510000,312.290000,626.140000,1237.150000,2421.401000,,,
18.920000,19.360000,21.800000,26.680000,36.050000,57.750000,85.500000,164.760000,320.420000,620.960000,1237.011000,2457.681000,,,
18.420000,19.480000,21.830000,28.360000,36.171000,54.570000,86.250000,157.050000,310.290000,620.711000,1221.430000,2362.000000,,,
18.060000,20.040000,22.160000,26.030000,35.310000,54.350000,88.101000,157.090000,336.390000,634.440000,1207.620000,2462.431000,,,
18.270000,19.670000,21.800000,26.180000,36.120000,52.810000,85.870000,157.230000,318.290000,635.570000,1221.521000,2382.201000,,,
18.370000,19.370000,21.840000,26.260000,60.670000,52.850000,85.690000,163.630000,318.260000,619.760000,1214.850000,2456.810000,,,
18.471000,21.650000,21.820000,25.970000,45.730000,53.440000,85.490000,159.350000,321.940000,618.070000,1208.660000,2384.971000,,,
18.670000,23.050000,21.540000,25.850000,44.160000,52.870000,85.710000,158.730000,321.201000,623.050000,1230.501000,2354.431000,,,
18.490000,19.600000,22.550000,26.160000,45.030000,52.680000,85.620000,158.800000,321.170000,617.351000,1193.470000,2427.680000,,,
18.350000,19.320000,22.110000,26.510000,45.000000,52.790000,85.660000,159.530000,316.110000,617.050000,1209.820000,2354.361000,,,
18.060000,19.980000,21.610000,26.190000,44.040000,54.150000,85.720000,158.850000,312.770000,610.210000,1231.811000,2382.620000,,,
17.980000,19.580000,21.580000,25.870000,43.970000,52.800000,85.620000,160.560000,317.780000,639.810000,1210.160000,2415.691000,,,
18.150000,19.700000,22.070000,25.970000,44.760000,52.800000,85.440000,153.490000,316.930000,618.070000,1207.470000,2454.021000,,,
19.830000,19.500000,21.830000,26.320000,44.390000,52.920000,85.360000,154.680000,317.100000,617.450000,1215.211000,2463.320000,,,
21.790000,20.090000,21.690000,25.870000,43.870000,52.930000,85.570000,156.070000,318.050000,617.990000,1202.510000,2396.460000,,,
18.760000,19.430000,21.420000,26.070000,43.630000,53.280000,85.720000,155.570000,320.190000,619.030000,1216.030000,2449.181000,,,
86.480000,19.240000,21.640000,25.760000,43.550000,53.320000,85.450000,158.830000,320.150000,613.290000,1228.211000,2462.530000,,,
31.290000,19.560000,21.870000,26.030000,43.950000,52.980000,85.780000,155.501000,317.830000,637.570000,1213.950000,2401.651000,,,
22.790000,19.440000,21.630000,26.160000,43.680000,53.320000,85.930000,157.870000,319.281000,617.340000,1196.590000,2438.531000,,,
22.260000,20.220000,22.080000,25.780000,43.670000,52.600000,85.520000,158.430000,319.280000,617.401000,1240.251000,2407.570000,,,
22.270000,19.320000,21.820000,25.920000,38.490000,53.600000,85.310000,156.920000,317.280000,622.880000,1228.700000,2453.511000,,,
22.230000,22.310000,21.500000,25.730000,35.260000,52.730000,85.750000,156.130000,326.650000,612.980000,1230.150000,2473.541000,,,
21.750000,20.140000,21.740000,26.320000,35.310000,52.660000,85.480000,166.960000,321.820000,619.030000,1236.991000,2407.740000,,,
22.050000,19.460000,21.920000,26.430000,35.230000,53.050000,85.680000,158.780000,312.070000,629.990000,1199.540000,2432.051000,,,
22.410000,20.190000,21.590000,31.150000,35.890000,52.970000,85.860000,158.510000,319.330000,627.150000,1232.990000,2463.421000,,,
22.200000,19.640000,21.680000,26.110000,35.130000,52.670000,85.670000,159.030000,319.250000,623.201000,1219.101000,2414.020000,,,
22.790000,19.990000,22.200000,26.830000,35.110000,52.750000,85.530000,158.890000,319.940000,611.440000,1210.320000,2354.391000,,,
23.070000,19.900000,22.310000,26.280000,35.510000,53.010000,85.920000,159.160000,323.510000,612.860000,1219.980000,2389.721000,,,
